               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.032137,            0.011506,           0.0043375,             0.96191,             0.92913,              0.9612,             0.51267,            0.030298,           0.0046661,           0.0081586,            0.005707,            0.005707,            0.005707
                 159,              0.0331,            0.011469,           0.0044551,             0.96449,             0.92391,             0.96219,             0.51246,            0.030386,           0.0046675,           0.0076726,           0.0056653,           0.0056653,           0.0056653
                 160,            0.032517,            0.011427,           0.0047229,             0.96562,             0.92393,             0.96125,               0.508,            0.030388,           0.0046963,           0.0078059,           0.0056236,           0.0056236,           0.0056236
                 161,            0.032224,            0.011469,           0.0050247,             0.95707,             0.91609,             0.94971,             0.50679,            0.030515,           0.0047184,           0.0074153,           0.0055819,           0.0055819,           0.0055819
                 162,            0.031875,            0.011172,           0.0046664,             0.95835,             0.92934,              0.9612,             0.50513,            0.030545,           0.0047009,           0.0074986,           0.0055403,           0.0055403,           0.0055403
                 163,            0.032553,            0.011398,           0.0051133,             0.94759,             0.93193,             0.95836,             0.50557,            0.030413,           0.0047015,           0.0076727,           0.0054987,           0.0054987,           0.0054987
                 164,             0.03208,            0.011385,           0.0047488,             0.95301,             0.93115,             0.95869,             0.50906,            0.030194,           0.0046779,           0.0073748,           0.0054571,           0.0054571,           0.0054571
                 165,            0.032065,            0.011509,           0.0046718,             0.94506,             0.92756,             0.95928,             0.50675,            0.029997,           0.0046702,           0.0071681,           0.0054157,           0.0054157,           0.0054157
                 166,            0.031483,            0.011376,           0.0047957,             0.95323,             0.92756,             0.96881,             0.51112,            0.029893,           0.0046652,           0.0071787,           0.0053743,           0.0053743,           0.0053743
                 167,            0.032024,            0.011619,           0.0051696,             0.93149,              0.9312,             0.95622,             0.50873,            0.030031,            0.004672,           0.0070821,           0.0053329,           0.0053329,           0.0053329
                 168,            0.031965,            0.011216,           0.0044484,             0.94828,              0.9271,             0.96557,             0.50785,            0.030034,           0.0046745,           0.0072895,           0.0052917,           0.0052917,           0.0052917
                 169,            0.031932,            0.011353,           0.0046963,             0.93986,             0.92368,             0.96457,             0.50824,            0.029945,           0.0046619,           0.0074476,           0.0052505,           0.0052505,           0.0052505
                 170,            0.031939,            0.011096,           0.0046874,             0.94088,             0.92769,             0.96508,             0.50936,            0.029885,           0.0046456,           0.0077643,           0.0052094,           0.0052094,           0.0052094
                 171,             0.03184,            0.011147,            0.004709,             0.92498,             0.92921,             0.96314,             0.50364,            0.029946,           0.0046714,           0.0080969,           0.0051684,           0.0051684,           0.0051684
                 172,            0.031696,            0.011201,           0.0044024,             0.94242,              0.9227,             0.96712,             0.50964,            0.029821,           0.0046552,           0.0082671,           0.0051274,           0.0051274,           0.0051274
                 173,            0.031336,            0.010949,           0.0046011,             0.92362,             0.93302,             0.96356,             0.50531,            0.029839,           0.0046466,           0.0086328,           0.0050866,           0.0050866,           0.0050866
                 174,            0.031473,            0.011166,           0.0047051,             0.92867,             0.93281,             0.96373,             0.50746,            0.029683,            0.004624,           0.0088024,           0.0050459,           0.0050459,           0.0050459
                 175,            0.031404,            0.011385,           0.0045276,              0.9354,             0.93181,             0.96761,             0.50579,            0.029641,           0.0046351,           0.0088676,           0.0050052,           0.0050052,           0.0050052
                 176,            0.031184,            0.011343,           0.0045342,             0.92072,             0.93743,             0.96297,             0.50297,            0.029768,           0.0046459,           0.0088446,           0.0049647,           0.0049647,           0.0049647
                 177,             0.03136,            0.011004,           0.0043891,             0.95556,             0.91295,             0.96677,             0.50399,            0.029725,           0.0046514,           0.0087857,           0.0049243,           0.0049243,           0.0049243
                 178,            0.031448,            0.011168,           0.0045828,             0.91437,             0.94964,             0.96653,             0.50837,            0.029646,           0.0046441,           0.0087791,            0.004884,            0.004884,            0.004884
                 179,            0.031195,            0.011239,           0.0043673,             0.94568,              0.9092,             0.96112,             0.50855,            0.029633,           0.0046491,           0.0087205,           0.0048439,           0.0048439,           0.0048439
                 180,            0.031111,            0.011167,           0.0042496,             0.95051,             0.91689,             0.96544,             0.50551,            0.029658,           0.0046612,           0.0087781,           0.0048038,           0.0048038,           0.0048038
                 181,            0.031218,            0.011247,           0.0046331,             0.94492,             0.91228,              0.9612,             0.50386,            0.029624,           0.0046613,           0.0087346,           0.0047639,           0.0047639,           0.0047639
                 182,             0.03164,            0.011474,           0.0048184,              0.9453,             0.92218,             0.96646,             0.50615,            0.029655,           0.0046517,           0.0086452,           0.0047242,           0.0047242,           0.0047242
                 183,            0.031243,            0.011155,           0.0045638,             0.95541,              0.9114,             0.96615,             0.50651,            0.029677,           0.0046619,           0.0086537,           0.0046845,           0.0046845,           0.0046845
                 184,            0.030904,            0.011041,           0.0042788,             0.96804,              0.9028,             0.96535,              0.5042,            0.029712,           0.0046682,           0.0087054,            0.004645,            0.004645,            0.004645
                 185,             0.03123,             0.01121,           0.0043544,             0.95356,             0.91698,             0.96493,             0.50307,            0.029707,           0.0046585,           0.0087157,           0.0046057,           0.0046057,           0.0046057
                 186,            0.031331,            0.010796,           0.0045803,             0.96212,             0.90038,             0.96022,             0.50253,            0.029773,           0.0046619,           0.0087731,           0.0045665,           0.0045665,           0.0045665
                 187,            0.031158,            0.010993,           0.0047569,             0.96718,             0.90655,             0.96425,             0.50276,             0.02969,           0.0046602,           0.0086993,           0.0045275,           0.0045275,           0.0045275
                 188,            0.031162,            0.011127,           0.0046308,             0.96036,             0.91536,             0.96404,             0.50594,            0.029651,           0.0046564,           0.0086512,           0.0044886,           0.0044886,           0.0044886
                 189,            0.030764,            0.011161,           0.0043743,                0.96,             0.91752,             0.96367,              0.5077,            0.029657,           0.0046546,           0.0087605,           0.0044499,           0.0044499,           0.0044499
                 190,            0.030849,            0.011015,           0.0042435,             0.95236,             0.91279,             0.95597,             0.50898,            0.029601,           0.0046451,           0.0088078,           0.0044114,           0.0044114,           0.0044114
                 191,            0.030883,            0.011187,           0.0046647,             0.95701,             0.91201,             0.95575,             0.50661,            0.029582,            0.004648,           0.0087581,           0.0043731,           0.0043731,           0.0043731
                 192,            0.031106,            0.011228,           0.0045458,             0.96262,             0.90821,             0.96276,             0.50767,            0.029557,           0.0046611,           0.0087458,           0.0043349,           0.0043349,           0.0043349
                 193,            0.030731,            0.010943,           0.0041079,             0.96283,             0.90524,             0.96223,             0.50796,            0.029577,           0.0046689,           0.0088881,           0.0042969,           0.0042969,           0.0042969
                 194,            0.030705,            0.010728,           0.0043699,             0.93694,             0.92878,             0.96229,             0.51067,            0.029601,           0.0046771,           0.0089654,           0.0042591,           0.0042591,           0.0042591
                 195,            0.030563,             0.01106,           0.0042196,             0.95386,              0.9118,             0.96181,             0.50832,            0.029577,            0.004676,           0.0090559,           0.0042215,           0.0042215,           0.0042215
                 196,            0.030349,            0.010868,           0.0040469,             0.95652,              0.9117,             0.96179,             0.50817,              0.0296,            0.004676,           0.0091488,            0.004184,            0.004184,            0.004184
                 197,            0.030426,            0.010837,           0.0040816,             0.95192,             0.91531,             0.96196,              0.5117,            0.029562,           0.0046801,           0.0091341,           0.0041468,           0.0041468,           0.0041468
                 198,            0.030005,            0.010776,           0.0042057,             0.95091,             0.91531,             0.96161,             0.51204,             0.02954,            0.004681,           0.0092014,           0.0041098,           0.0041098,           0.0041098
                 199,            0.030725,            0.010802,           0.0043878,             0.94224,             0.92233,               0.961,             0.50787,            0.029563,           0.0046884,           0.0092504,            0.004073,            0.004073,            0.004073
                 200,             0.03066,            0.010888,           0.0040704,             0.94213,             0.92201,             0.96135,             0.50794,            0.029581,           0.0046864,           0.0093019,           0.0040364,           0.0040364,           0.0040364
                 201,            0.030354,            0.010901,           0.0040681,             0.95803,             0.90823,             0.96124,             0.50784,            0.029571,           0.0046895,           0.0093509,               0.004,               0.004,               0.004
                 202,            0.030731,             0.01108,           0.0041356,             0.94526,             0.92028,             0.96103,              0.5072,             0.02959,            0.004691,           0.0093685,           0.0039638,           0.0039638,           0.0039638
                 203,            0.030315,            0.010653,           0.0039842,             0.93485,             0.93182,             0.96166,             0.50917,            0.029607,           0.0046932,           0.0093653,           0.0039279,           0.0039279,           0.0039279
                 204,            0.030942,            0.010824,           0.0044583,             0.94049,             0.93248,             0.96173,             0.50821,            0.029652,           0.0047016,           0.0093539,           0.0038922,           0.0038922,           0.0038922
                 205,            0.030342,            0.010808,           0.0039674,             0.93434,             0.93314,             0.96132,             0.50798,            0.029679,           0.0047128,           0.0093508,           0.0038567,           0.0038567,           0.0038567
                 206,            0.029907,            0.010741,            0.003929,             0.93516,             0.92777,             0.95691,             0.50705,            0.029709,            0.004717,           0.0093645,           0.0038214,           0.0038214,           0.0038214
                 207,            0.030716,            0.010991,           0.0042767,             0.93387,             0.92718,             0.95699,             0.50699,            0.029759,           0.0047159,           0.0093177,           0.0037864,           0.0037864,           0.0037864
                 208,            0.029891,            0.010936,           0.0040248,             0.93518,             0.92398,             0.95702,             0.50694,            0.029763,           0.0047159,           0.0093054,           0.0037517,           0.0037517,           0.0037517
                 209,            0.030155,            0.010695,            0.004156,               0.935,             0.92405,               0.957,             0.50815,            0.029795,           0.0047157,           0.0092855,           0.0037171,           0.0037171,           0.0037171
                 210,            0.030003,            0.010736,           0.0041535,             0.94541,              0.9122,             0.95704,             0.50621,            0.029834,           0.0047167,           0.0093103,           0.0036829,           0.0036829,           0.0036829
                 211,            0.030149,            0.010737,           0.0040733,             0.94546,             0.91331,             0.95694,             0.50444,            0.029853,           0.0047173,           0.0093665,           0.0036489,           0.0036489,           0.0036489
                 212,            0.029874,            0.010876,            0.003897,             0.94537,             0.91437,             0.95699,             0.50573,            0.029846,           0.0047128,            0.009427,           0.0036151,           0.0036151,           0.0036151
                 213,            0.030029,            0.010779,           0.0039203,               0.951,             0.91952,             0.96114,             0.50714,            0.029849,           0.0047094,           0.0094857,           0.0035816,           0.0035816,           0.0035816
                 214,            0.030444,            0.010717,           0.0043334,              0.9453,             0.92669,             0.96136,             0.50544,            0.029868,           0.0047081,           0.0095052,           0.0035484,           0.0035484,           0.0035484
                 215,            0.030163,            0.010901,           0.0041503,             0.94564,              0.9256,             0.96162,             0.50418,            0.029874,           0.0047002,           0.0095388,           0.0035154,           0.0035154,           0.0035154
                 216,            0.029405,            0.010734,           0.0040531,             0.93711,             0.92414,             0.95738,             0.50416,            0.029871,           0.0046975,           0.0095628,           0.0034827,           0.0034827,           0.0034827
                 217,            0.029633,             0.01066,           0.0041226,             0.93557,             0.92941,             0.95806,             0.50379,             0.02989,           0.0046928,           0.0095748,           0.0034503,           0.0034503,           0.0034503
                 218,            0.029753,            0.010553,           0.0039658,             0.93656,             0.92949,             0.95829,               0.505,            0.029899,           0.0046877,           0.0095815,           0.0034182,           0.0034182,           0.0034182
                 219,            0.029961,            0.010664,            0.003969,             0.93929,             0.92952,             0.95829,             0.50616,            0.029878,           0.0046836,           0.0095586,           0.0033863,           0.0033863,           0.0033863
                 220,            0.030305,            0.010503,           0.0041707,             0.94567,             0.92932,             0.95906,             0.50671,            0.029843,           0.0046786,           0.0095268,           0.0033548,           0.0033548,           0.0033548
                 221,            0.029456,            0.010638,           0.0042123,             0.94543,             0.92947,             0.95925,             0.50721,            0.029798,           0.0046711,           0.0095067,           0.0033235,           0.0033235,           0.0033235
                 222,            0.030038,            0.010781,           0.0038634,             0.94537,             0.92952,             0.95948,             0.50725,             0.02977,           0.0046645,           0.0095375,           0.0032925,           0.0032925,           0.0032925
                 223,            0.029725,            0.010508,           0.0040847,             0.94568,             0.92944,             0.95962,             0.50701,            0.029733,           0.0046584,            0.009525,           0.0032618,           0.0032618,           0.0032618
                 224,            0.029638,            0.010443,           0.0041619,             0.94583,             0.92952,             0.95974,             0.50622,            0.029734,            0.004657,           0.0095398,           0.0032314,           0.0032314,           0.0032314
                 225,             0.02928,            0.010289,           0.0036464,             0.94568,             0.92936,              0.9599,             0.50698,             0.02973,           0.0046525,           0.0095452,           0.0032013,           0.0032013,           0.0032013
                 226,            0.029662,             0.01053,           0.0040246,             0.94529,             0.92937,             0.96015,             0.50601,            0.029737,           0.0046478,           0.0095534,           0.0031716,           0.0031716,           0.0031716
                 227,            0.029284,            0.010236,           0.0039134,             0.94539,             0.92946,             0.96033,             0.50599,            0.029728,           0.0046442,           0.0095428,           0.0031421,           0.0031421,           0.0031421
                 228,            0.029591,            0.010655,           0.0043413,             0.94451,             0.92943,             0.96053,             0.50793,            0.029732,           0.0046409,           0.0095462,            0.003113,            0.003113,            0.003113
                 229,            0.029856,            0.010495,           0.0040486,             0.95144,             0.93317,             0.96523,             0.50752,            0.029736,           0.0046407,           0.0095375,           0.0030841,           0.0030841,           0.0030841
                 230,            0.029455,            0.010381,           0.0037111,             0.94611,             0.93481,             0.96514,             0.50662,            0.029729,           0.0046373,           0.0095591,           0.0030556,           0.0030556,           0.0030556
                 231,            0.029605,            0.010352,           0.0037428,             0.93271,              0.9502,             0.96533,              0.5067,             0.02973,           0.0046334,           0.0095837,           0.0030274,           0.0030274,           0.0030274
                 232,            0.029357,            0.010415,            0.003755,             0.93267,              0.9502,             0.96569,             0.50757,            0.029734,           0.0046323,           0.0095982,           0.0029996,           0.0029996,           0.0029996
                 233,            0.029131,            0.010457,           0.0040514,             0.93285,             0.95006,             0.96586,             0.50755,            0.029732,           0.0046301,           0.0095867,            0.002972,            0.002972,            0.002972
                 234,            0.029603,            0.010482,           0.0039582,             0.93271,             0.95044,             0.96611,             0.50751,            0.029733,           0.0046267,           0.0095743,           0.0029448,           0.0029448,           0.0029448
                 235,            0.028991,            0.010364,           0.0039414,             0.93279,             0.95048,             0.96619,             0.50762,            0.029738,           0.0046247,           0.0095491,           0.0029179,           0.0029179,           0.0029179
                 236,            0.028986,            0.010387,           0.0035238,             0.95194,             0.92964,             0.96611,             0.50684,             0.02973,           0.0046215,           0.0095235,           0.0028914,           0.0028914,           0.0028914
                 237,             0.02918,            0.010253,           0.0036508,             0.95181,             0.92946,             0.96607,             0.50647,            0.029713,           0.0046189,           0.0095071,           0.0028652,           0.0028652,           0.0028652
                 238,            0.028282,            0.010156,           0.0037939,             0.95189,             0.92937,             0.96618,             0.50662,            0.029711,           0.0046175,           0.0094964,           0.0028394,           0.0028394,           0.0028394
                 239,            0.028756,            0.010566,           0.0036628,             0.95208,             0.92939,             0.96613,             0.50724,            0.029688,            0.004613,           0.0094882,           0.0028139,           0.0028139,           0.0028139
                 240,            0.028908,             0.01035,            0.003806,             0.95234,             0.92931,             0.96614,              0.5082,            0.029683,            0.004613,           0.0094937,           0.0027887,           0.0027887,           0.0027887
                 241,            0.028995,            0.010327,           0.0037297,             0.95258,             0.92919,             0.96629,             0.50767,            0.029681,           0.0046122,           0.0094792,           0.0027639,           0.0027639,           0.0027639
                 242,            0.028688,            0.010086,           0.0039044,             0.95268,             0.92924,             0.96664,             0.50807,            0.029668,           0.0046116,            0.009479,           0.0027395,           0.0027395,           0.0027395
                 243,            0.028556,            0.010222,           0.0034728,             0.95269,             0.92916,             0.96668,             0.50713,            0.029686,            0.004611,           0.0094819,           0.0027154,           0.0027154,           0.0027154
                 244,            0.028949,            0.010227,           0.0037236,             0.93251,             0.94998,             0.96688,              0.5078,            0.029677,           0.0046089,           0.0094555,           0.0026917,           0.0026917,           0.0026917
                 245,            0.029304,             0.01021,           0.0036409,             0.95155,             0.93459,             0.96718,             0.50825,            0.029677,           0.0046076,           0.0094544,           0.0026683,           0.0026683,           0.0026683
                 246,            0.028596,            0.010252,           0.0036617,             0.95161,             0.93443,             0.96726,             0.50844,            0.029659,           0.0046033,           0.0094442,           0.0026453,           0.0026453,           0.0026453
                 247,            0.029116,            0.010189,           0.0038698,             0.95193,             0.93415,             0.96722,              0.5087,            0.029626,           0.0045992,           0.0094052,           0.0026227,           0.0026227,           0.0026227
                 248,            0.028657,            0.010249,           0.0036391,             0.95228,             0.93362,             0.96732,             0.50888,            0.029609,           0.0045957,           0.0093786,           0.0026004,           0.0026004,           0.0026004
                 249,            0.028147,            0.010232,           0.0035509,             0.95257,              0.9329,              0.9672,             0.50727,            0.029588,           0.0045917,           0.0093488,           0.0025785,           0.0025785,           0.0025785
                 250,            0.028661,            0.010222,            0.003974,             0.95283,             0.93283,              0.9672,             0.50693,            0.029585,           0.0045927,           0.0093476,            0.002557,            0.002557,            0.002557
                 251,            0.028374,           0.0099885,           0.0035872,             0.95302,             0.93236,             0.96719,             0.50665,            0.029577,           0.0045916,           0.0093138,           0.0025359,           0.0025359,           0.0025359
                 252,            0.028816,             0.01009,           0.0034887,             0.94196,             0.94984,             0.96666,              0.5086,             0.02957,           0.0045898,           0.0092586,           0.0025151,           0.0025151,           0.0025151
                 253,            0.028554,           0.0099235,           0.0035582,             0.93607,             0.94994,             0.96661,              0.5089,            0.029548,           0.0045885,           0.0092378,           0.0024948,           0.0024948,           0.0024948
                 254,            0.028763,            0.010354,           0.0034655,             0.93553,             0.94995,              0.9666,             0.50788,            0.029541,            0.004588,           0.0092077,           0.0024748,           0.0024748,           0.0024748
                 255,             0.02855,           0.0098932,           0.0036518,             0.93585,             0.94986,             0.96677,             0.50757,            0.029535,           0.0045889,           0.0091366,           0.0024552,           0.0024552,           0.0024552
                 256,            0.028575,            0.010098,           0.0034783,             0.94082,             0.94963,             0.96716,              0.5076,            0.029528,           0.0045884,           0.0091141,            0.002436,            0.002436,            0.002436
                 257,            0.028683,            0.010133,           0.0036418,             0.93608,              0.9496,             0.96688,             0.50759,            0.029528,           0.0045867,           0.0090932,           0.0024172,           0.0024172,           0.0024172
                 258,            0.028745,            0.010111,           0.0036184,              0.9359,             0.94973,             0.96701,             0.50742,            0.029521,            0.004586,           0.0090522,           0.0023987,           0.0023987,           0.0023987
                 259,            0.028162,            0.010105,           0.0035586,              0.9526,             0.93646,             0.96706,             0.50717,            0.029516,           0.0045861,           0.0090293,           0.0023807,           0.0023807,           0.0023807
                 260,             0.02884,            0.010538,           0.0038635,             0.95307,             0.93631,             0.96705,             0.50887,            0.029498,           0.0045845,           0.0089802,           0.0023631,           0.0023631,           0.0023631
                 261,            0.028462,            0.010175,           0.0035157,              0.9497,             0.94316,             0.96714,             0.50833,            0.029487,           0.0045852,           0.0089644,           0.0023458,           0.0023458,           0.0023458
                 262,            0.028323,            0.010125,           0.0035875,             0.94978,             0.94365,              0.9669,             0.50908,            0.029498,           0.0045884,           0.0089435,            0.002329,            0.002329,            0.002329
                 263,            0.028106,            0.010246,           0.0034221,             0.95026,             0.94345,              0.9671,             0.50853,            0.029491,           0.0045881,           0.0088944,           0.0023125,           0.0023125,           0.0023125
                 264,            0.028348,           0.0097713,           0.0032923,             0.95139,             0.94284,             0.96716,             0.50922,            0.029483,           0.0045882,           0.0088802,           0.0022965,           0.0022965,           0.0022965
                 265,            0.028088,            0.010042,            0.003311,             0.95126,             0.94287,             0.96714,             0.50904,            0.029469,           0.0045877,           0.0088755,           0.0022809,           0.0022809,           0.0022809
                 266,             0.02802,            0.010086,           0.0035118,             0.95174,             0.94248,             0.96724,             0.50948,            0.029463,           0.0045867,           0.0088336,           0.0022657,           0.0022657,           0.0022657
                 267,            0.028113,            0.010148,           0.0034895,             0.95059,             0.94002,             0.96721,             0.50881,            0.029448,            0.004581,            0.008777,           0.0022509,           0.0022509,           0.0022509
                 268,            0.028078,            0.009837,           0.0034057,             0.95349,             0.94196,             0.96728,             0.50944,            0.029433,           0.0045778,           0.0087502,           0.0022365,           0.0022365,           0.0022365
                 269,             0.02835,            0.010108,           0.0037118,             0.95383,             0.94162,             0.96748,             0.50934,            0.029427,           0.0045764,           0.0087284,           0.0022225,           0.0022225,           0.0022225
                 270,             0.02817,           0.0099982,           0.0033935,             0.95386,             0.94128,             0.96743,             0.50943,            0.029414,           0.0045732,           0.0087075,           0.0022089,           0.0022089,           0.0022089
                 271,             0.02827,            0.010199,           0.0033599,             0.95385,             0.94085,             0.96741,             0.50892,            0.029426,           0.0045718,           0.0086788,           0.0021958,           0.0021958,           0.0021958
                 272,            0.028238,            0.010227,           0.0035297,             0.95914,             0.94089,             0.96764,               0.509,            0.029428,           0.0045716,             0.00867,            0.002183,            0.002183,            0.002183
                 273,            0.028218,           0.0099027,           0.0035272,             0.95904,             0.94089,             0.96762,             0.51008,            0.029413,           0.0045713,           0.0086491,           0.0021707,           0.0021707,           0.0021707
                 274,            0.027903,            0.010003,           0.0034514,             0.95918,             0.94073,               0.968,             0.51028,            0.029398,           0.0045705,           0.0086408,           0.0021588,           0.0021588,           0.0021588
                 275,            0.028221,            0.010054,           0.0037167,             0.95915,             0.94048,             0.96811,             0.51003,            0.029387,            0.004567,           0.0086121,           0.0021473,           0.0021473,           0.0021473
                 276,            0.027911,             0.01005,           0.0035417,             0.95914,             0.94053,             0.96823,             0.50893,            0.029379,           0.0045665,           0.0085911,           0.0021363,           0.0021363,           0.0021363
                 277,            0.027909,           0.0099812,           0.0032965,             0.95849,             0.94006,             0.96817,             0.50933,            0.029382,           0.0045667,           0.0085629,           0.0021257,           0.0021257,           0.0021257
                 278,            0.027936,            0.010123,           0.0032672,             0.95849,              0.9401,             0.96826,             0.50935,            0.029389,           0.0045667,           0.0085752,           0.0021155,           0.0021155,           0.0021155
                 279,            0.027834,            0.010017,           0.0034654,             0.95853,              0.9401,             0.96831,             0.50989,            0.029394,           0.0045661,           0.0085735,           0.0021057,           0.0021057,           0.0021057
                 280,            0.027831,           0.0098237,           0.0031022,             0.95844,             0.93994,             0.96839,             0.50987,            0.029389,           0.0045657,           0.0086009,           0.0020963,           0.0020963,           0.0020963
                 281,            0.028053,            0.010181,           0.0036888,             0.95826,             0.93992,             0.96839,             0.51003,            0.029376,           0.0045643,           0.0085684,           0.0020874,           0.0020874,           0.0020874
                 282,             0.02799,            0.010043,           0.0034658,             0.95915,             0.94041,             0.96851,             0.50954,            0.029376,            0.004563,           0.0085546,           0.0020789,           0.0020789,           0.0020789
                 283,            0.028012,           0.0099919,           0.0033325,             0.95915,             0.94011,             0.96862,             0.50999,            0.029376,           0.0045622,           0.0085225,           0.0020709,           0.0020709,           0.0020709
                 284,            0.027929,           0.0099427,           0.0035649,             0.95898,              0.9401,              0.9685,             0.50986,            0.029371,           0.0045618,           0.0085154,           0.0020632,           0.0020632,           0.0020632
                 285,            0.028009,           0.0098846,           0.0034802,             0.95909,             0.93881,             0.96868,             0.51001,            0.029368,           0.0045612,           0.0085134,            0.002056,            0.002056,            0.002056
                 286,            0.027979,            0.010099,           0.0033386,             0.95678,              0.9399,             0.96866,             0.51008,            0.029392,           0.0045611,            0.008483,           0.0020492,           0.0020492,           0.0020492
                 287,            0.027759,             0.01005,           0.0033615,             0.95827,             0.93986,              0.9688,             0.50995,              0.0294,           0.0045616,           0.0084527,           0.0020429,           0.0020429,           0.0020429
                 288,            0.028261,            0.009929,           0.0033547,             0.95824,             0.94006,             0.96883,             0.51032,            0.029419,           0.0045649,           0.0084078,            0.002037,            0.002037,            0.002037
                 289,             0.02787,           0.0099444,           0.0034811,             0.95817,              0.9399,             0.96857,             0.50947,            0.029432,           0.0045671,           0.0083971,           0.0020315,           0.0020315,           0.0020315
                 290,            0.028173,            0.010255,           0.0034666,             0.95763,             0.93998,              0.9687,             0.50837,            0.029443,           0.0045674,           0.0083876,           0.0020265,           0.0020265,           0.0020265
                 291,            0.027526,           0.0097901,           0.0033361,             0.95635,             0.93998,              0.9686,             0.50771,            0.029456,           0.0045692,           0.0083614,           0.0020219,           0.0020219,           0.0020219
                 292,            0.027839,           0.0096646,           0.0033805,             0.95519,             0.93991,             0.96853,             0.50755,            0.029458,           0.0045696,           0.0083637,           0.0020178,           0.0020178,           0.0020178
                 293,            0.027832,            0.010027,           0.0033866,             0.95447,             0.94001,             0.96863,             0.50746,             0.02947,           0.0045693,           0.0083731,            0.002014,            0.002014,            0.002014
                 294,            0.027941,           0.0099105,           0.0034112,             0.95367,             0.93988,             0.96852,             0.50623,            0.029474,           0.0045686,           0.0083858,           0.0020107,           0.0020107,           0.0020107
                 295,             0.02768,            0.009839,           0.0034042,             0.95303,              0.9401,             0.96851,             0.50645,            0.029493,           0.0045703,            0.008384,           0.0020079,           0.0020079,           0.0020079
                 296,             0.02818,           0.0099213,           0.0034184,             0.95362,              0.9401,             0.96857,              0.5054,            0.029504,           0.0045692,           0.0083666,           0.0020055,           0.0020055,           0.0020055
                 297,            0.027975,           0.0099551,           0.0033218,              0.9519,              0.9401,             0.96852,             0.50621,            0.029513,           0.0045679,           0.0083487,           0.0020035,           0.0020035,           0.0020035
                 298,            0.027894,             0.01002,            0.003715,             0.95186,                0.94,             0.96852,             0.50567,            0.029519,           0.0045681,           0.0083421,            0.002002,            0.002002,            0.002002
                 299,            0.027739,            0.010052,           0.0034297,             0.95181,             0.94005,             0.96851,             0.50567,            0.029526,           0.0045685,           0.0083143,           0.0020009,           0.0020009,           0.0020009
